,Hydro Water Reservoir,Other,Solar,Wind Onshore
2025-09-15 02:00:00+02:00,1836.77,5.14,0.0,162.1
2025-09-15 03:00:00+02:00,1763.37,5.34,0.0,174.27
2025-09-15 04:00:00+02:00,1210.79,5.44,0.0,244.6
2025-09-15 05:00:00+02:00,1396.81,5.84,0.0,387.89
2025-09-15 06:00:00+02:00,1717.12,5.94,0.03,616.16
2025-09-15 07:00:00+02:00,1957.61,6.04,0.08,869.64
2025-09-15 08:00:00+02:00,1950.63,6.14,0.17,1149.91
2025-09-15 09:00:00+02:00,1424.36,6.29,0.27,1247.36
2025-09-15 10:00:00+02:00,1228.38,6.14,0.41,1326.62
2025-09-15 11:00:00+02:00,1085.35,5.76,0.41,1365.99
2025-09-15 12:00:00+02:00,1084.04,5.64,0.42,1345.02
2025-09-15 13:00:00+02:00,1061.39,5.54,0.41,1285.52
2025-09-15 14:00:00+02:00,1065.89,5.44,0.31,1315.83
2025-09-15 15:00:00+02:00,1063.45,5.44,0.2,1429.43
2025-09-15 16:00:00+02:00,1066.15,5.44,0.09,1504.99
2025-09-15 17:00:00+02:00,1170.75,5.84,0.04,1404.89
2025-09-15 18:00:00+02:00,1483.99,5.84,0.0,1211.25
2025-09-15 19:00:00+02:00,1746.71,5.74,0.0,1189.61
2025-09-15 20:00:00+02:00,1581.81,5.64,0.0,1230.95
2025-09-15 21:00:00+02:00,1136.97,5.44,0.0,1421.36
2025-09-15 22:00:00+02:00,1056.79,5.34,0.0,1318.86
2025-09-15 23:00:00+02:00,1039.05,4.64,0.0,1208.77
2025-09-16 00:00:00+02:00,891.82,4.64,0.0,1096.0
2025-09-16 01:00:00+02:00,932.29,4.64,0.0,959.4
2025-09-16 02:00:00+02:00,901.78,4.84,0.0,907.5
2025-09-16 03:00:00+02:00,911.54,4.84,0.0,805.84
2025-09-16 04:00:00+02:00,910.86,4.64,0.0,822.8
2025-09-16 05:00:00+02:00,1000.76,5.04,0.0,776.71
2025-09-16 06:00:00+02:00,1061.27,5.04,0.04,876.94
2025-09-16 07:00:00+02:00,1784.02,5.14,0.12,684.39
2025-09-16 08:00:00+02:00,1894.8,5.34,0.25,612.76
2025-09-16 09:00:00+02:00,1883.03,5.04,0.43,634.2
2025-09-16 10:00:00+02:00,1911.14,5.14,0.61,632.42
2025-09-16 11:00:00+02:00,1910.97,5.36,0.82,618.02
2025-09-16 12:00:00+02:00,1895.53,5.34,1.07,574.96
2025-09-16 13:00:00+02:00,1791.71,5.34,1.28,493.32
2025-09-16 14:00:00+02:00,1836.69,5.34,1.34,421.0
2025-09-16 15:00:00+02:00,1911.34,5.34,1.01,407.8
2025-09-16 16:00:00+02:00,2249.94,5.24,0.6,376.36
2025-09-16 17:00:00+02:00,2318.21,4.64,0.22,378.33
2025-09-16 18:00:00+02:00,2404.05,4.64,0.01,381.36
2025-09-16 19:00:00+02:00,2408.93,4.64,0.0,397.23
2025-09-16 20:00:00+02:00,2433.17,4.64,0.0,412.68
2025-09-16 21:00:00+02:00,2355.55,4.64,0.0,433.62
2025-09-16 22:00:00+02:00,2270.17,4.64,0.0,354.74
2025-09-16 23:00:00+02:00,2156.85,4.64,0.0,290.26
2025-09-17 00:00:00+02:00,1992.89,4.64,0.0,284.04
2025-09-17 01:00:00+02:00,1956.08,4.64,0.0,290.06
2025-09-17 02:00:00+02:00,1955.96,4.64,0.0,265.6
2025-09-17 03:00:00+02:00,1957.24,4.64,0.0,239.14
2025-09-17 04:00:00+02:00,2035.64,4.64,0.0,180.82
2025-09-17 05:00:00+02:00,2160.26,5.09,0.0,147.02
2025-09-17 06:00:00+02:00,2346.97,4.94,0.04,115.19
2025-09-17 07:00:00+02:00,2294.74,5.04,0.17,94.36
2025-09-17 08:00:00+02:00,2310.02,5.24,0.43,85.33
2025-09-17 09:00:00+02:00,2297.47,5.34,0.88,82.98
2025-09-17 10:00:00+02:00,2296.12,5.54,1.71,61.36
2025-09-17 11:00:00+02:00,2300.3,5.96,2.39,52.71
2025-09-17 12:00:00+02:00,2269.07,6.04,2.9,54.04
2025-09-17 13:00:00+02:00,2023.49,6.14,3.06,55.12
2025-09-17 14:00:00+02:00,2042.98,6.14,2.83,59.7
2025-09-17 15:00:00+02:00,2220.08,5.84,2.36,75.62
2025-09-17 16:00:00+02:00,2343.88,5.44,1.55,101.5
2025-09-17 17:00:00+02:00,2346.73,5.14,0.64,142.76
2025-09-17 18:00:00+02:00,2314.48,4.99,0.01,232.02
2025-09-17 19:00:00+02:00,2229.58,4.89,0.0,375.18
2025-09-17 20:00:00+02:00,2236.08,4.99,0.0,527.15
2025-09-17 21:00:00+02:00,2002.91,4.99,0.0,651.13
2025-09-17 22:00:00+02:00,1793.99,5.09,0.0,817.19
2025-09-17 23:00:00+02:00,1344.72,5.19,0.0,835.48
2025-09-18 00:00:00+02:00,1173.22,4.64,0.0,824.53
2025-09-18 01:00:00+02:00,1100.03,4.64,0.0,864.56
2025-09-18 02:00:00+02:00,1100.64,4.64,0.0,911.61
2025-09-18 03:00:00+02:00,1103.62,4.64,0.0,926.73
2025-09-18 04:00:00+02:00,1218.45,4.64,0.0,1000.5
2025-09-18 05:00:00+02:00,1937.28,4.64,0.0,1010.16
2025-09-18 06:00:00+02:00,2249.47,4.64,0.11,964.84
2025-09-18 07:00:00+02:00,2331.99,5.15,0.53,861.49
2025-09-18 08:00:00+02:00,2437.94,7.13,1.52,600.1
2025-09-18 09:00:00+02:00,2411.12,9.01,2.98,299.32
2025-09-18 10:00:00+02:00,2340.03,7.36,4.41,129.97
2025-09-18 11:00:00+02:00,2336.46,7.6,5.63,67.63
2025-09-18 12:00:00+02:00,2255.89,7.78,6.28,59.73
2025-09-18 13:00:00+02:00,1688.85,7.72,6.34,55.83
2025-09-18 14:00:00+02:00,1765.15,7.47,5.62,58.74
2025-09-18 15:00:00+02:00,2055.99,3.47,3.37,77.54
2025-09-18 16:00:00+02:00,2267.28,2.67,2.02,91.76
2025-09-18 17:00:00+02:00,2331.04,1.81,0.73,80.67
2025-09-18 18:00:00+02:00,2343.64,1.33,0.01,70.5
2025-09-18 19:00:00+02:00,2415.19,1.14,0.0,69.26
2025-09-18 20:00:00+02:00,2428.16,1.14,0.0,62.59
2025-09-18 21:00:00+02:00,2407.94,1.14,0.0,66.22
2025-09-18 22:00:00+02:00,2271.26,1.14,0.0,103.22
2025-09-18 23:00:00+02:00,2250.25,1.14,0.0,102.6
2025-09-19 00:00:00+02:00,2166.89,1.14,0.0,130.5
2025-09-19 01:00:00+02:00,1795.39,1.14,0.0,149.89
2025-09-19 02:00:00+02:00,1809.31,1.14,0.0,159.44
2025-09-19 03:00:00+02:00,1847.93,1.14,0.0,166.25
2025-09-19 04:00:00+02:00,1865.35,1.14,0.0,270.09
2025-09-19 05:00:00+02:00,1999.32,1.14,0.0,281.75
2025-09-19 06:00:00+02:00,2339.23,1.14,0.08,285.57
2025-09-19 07:00:00+02:00,2324.81,1.6,0.43,274.3
2025-09-19 08:00:00+02:00,2335.64,2.31,1.37,206.89
2025-09-19 09:00:00+02:00,2321.97,3.1,2.85,106.35
2025-09-19 10:00:00+02:00,2314.99,3.74,5.04,64.2
2025-09-19 11:00:00+02:00,2259.55,4.1,5.97,43.73
2025-09-19 12:00:00+02:00,2017.08,4.22,6.65,43.78
2025-09-19 13:00:00+02:00,1910.54,4.13,6.39,40.04
2025-09-19 14:00:00+02:00,1981.97,3.93,5.55,34.21
2025-09-19 15:00:00+02:00,2237.97,3.46,3.61,28.09
2025-09-19 16:00:00+02:00,2341.4,2.59,2.18,29.6
2025-09-19 17:00:00+02:00,2341.0,1.74,0.77,35.48
2025-09-19 18:00:00+02:00,2440.27,1.29,0.01,71.28
2025-09-19 19:00:00+02:00,2171.33,1.14,0.0,181.0
2025-09-19 20:00:00+02:00,1263.87,1.14,0.0,356.39
2025-09-19 21:00:00+02:00,968.92,1.14,0.0,502.59
2025-09-19 22:00:00+02:00,925.35,1.14,0.0,465.04
2025-09-19 23:00:00+02:00,921.62,1.14,0.0,435.1
2025-09-20 00:00:00+02:00,1122.48,2.63,0.0,412.89
2025-09-20 01:00:00+02:00,1077.93,2.99,0.0,471.38
2025-09-20 02:00:00+02:00,1066.53,2.27,0.0,520.83
2025-09-20 03:00:00+02:00,1038.72,1.98,0.0,629.77
2025-09-20 04:00:00+02:00,1054.18,1.92,0.0,600.82
2025-09-20 05:00:00+02:00,1026.78,1.84,0.0,561.48
2025-09-20 06:00:00+02:00,1073.13,1.86,0.04,454.77
2025-09-20 07:00:00+02:00,1068.46,1.95,0.19,439.71
2025-09-20 08:00:00+02:00,1190.24,1.94,0.67,458.44
2025-09-20 09:00:00+02:00,1186.2,2.43,1.57,428.9
2025-09-20 10:00:00+02:00,1162.07,2.62,2.97,468.37
2025-09-20 11:00:00+02:00,1075.98,3.07,3.77,457.01
2025-09-20 12:00:00+02:00,999.85,3.29,4.11,342.57
2025-09-20 13:00:00+02:00,980.35,3.11,3.83,323.07
2025-09-20 14:00:00+02:00,977.55,2.89,3.3,276.26
2025-09-20 15:00:00+02:00,1131.97,2.64,2.07,309.01
2025-09-20 16:00:00+02:00,1452.48,2.32,1.19,287.56
2025-09-20 17:00:00+02:00,1821.14,1.79,0.35,183.61
2025-09-20 18:00:00+02:00,2160.24,1.58,0.0,127.36
2025-09-20 19:00:00+02:00,2332.23,1.64,0.0,92.86
2025-09-20 20:00:00+02:00,2341.15,1.93,0.0,118.4
2025-09-20 21:00:00+02:00,2262.71,2.13,0.0,154.72
2025-09-20 22:00:00+02:00,2096.2,2.11,0.0,185.34
2025-09-20 23:00:00+02:00,2072.1,2.38,0.0,203.66
2025-09-21 00:00:00+02:00,1618.19,1.28,0.0,210.09
2025-09-21 01:00:00+02:00,1549.42,1.28,0.0,187.27
2025-09-21 02:00:00+02:00,1341.23,1.28,0.0,149.07
2025-09-21 03:00:00+02:00,1341.43,1.28,0.0,92.04
2025-09-21 04:00:00+02:00,1337.1,1.28,0.0,81.99
2025-09-21 05:00:00+02:00,1334.71,1.27,0.0,93.8
2025-09-21 06:00:00+02:00,1247.4,1.27,0.03,98.94
2025-09-21 07:00:00+02:00,1263.53,1.38,0.12,75.46
2025-09-21 08:00:00+02:00,1248.28,1.6,0.37,75.39
2025-09-21 09:00:00+02:00,1229.73,1.88,0.7,95.79
2025-09-21 10:00:00+02:00,1234.32,2.01,1.0,94.65
2025-09-21 11:00:00+02:00,1231.15,1.75,0.97,90.37
2025-09-21 12:00:00+02:00,1201.93,1.64,0.84,86.9
2025-09-21 13:00:00+02:00,1151.78,1.59,0.63,133.76
2025-09-21 14:00:00+02:00,1186.55,1.52,0.32,241.39
2025-09-21 15:00:00+02:00,1337.9,1.39,0.12,310.07
2025-09-21 16:00:00+02:00,1474.49,1.31,0.04,418.11
2025-09-21 17:00:00+02:00,1644.63,1.3,0.01,391.21
2025-09-21 18:00:00+02:00,1185.4,1.29,0.0,361.95
2025-09-21 19:00:00+02:00,1181.45,1.27,0.0,362.62
2025-09-21 20:00:00+02:00,1176.55,1.28,0.0,382.63
2025-09-21 21:00:00+02:00,1172.05,1.27,0.0,445.98
2025-09-21 22:00:00+02:00,1223.82,1.28,0.0,583.79
2025-09-21 23:00:00+02:00,1238.09,1.34,0.0,444.34
2025-09-22 00:00:00+02:00,1015.29,1.63,0.0,498.0
2025-09-22 01:00:00+02:00,997.92,1.64,0.0,511.5
2025-09-22 02:00:00+02:00,989.81,1.64,0.0,524.78
2025-09-22 03:00:00+02:00,946.37,1.64,0.0,500.32
2025-09-22 04:00:00+02:00,951.27,1.64,0.0,460.46
2025-09-22 05:00:00+02:00,966.21,1.64,0.0,553.77
2025-09-22 06:00:00+02:00,1008.38,1.7,0.01,625.03
2025-09-22 07:00:00+02:00,1017.96,2.02,0.03,779.76
2025-09-22 08:00:00+02:00,1000.81,2.1,0.07,869.85
2025-09-22 09:00:00+02:00,1000.14,2.21,0.24,830.9
2025-09-22 10:00:00+02:00,1056.7,2.21,0.5,923.66
2025-09-22 11:00:00+02:00,1119.99,2.02,0.89,913.7
2025-09-22 12:00:00+02:00,1009.11,2.2,1.44,912.88
2025-09-22 13:00:00+02:00,958.02,2.52,1.64,1086.48
2025-09-22 14:00:00+02:00,913.94,2.67,1.51,1116.83
2025-09-22 15:00:00+02:00,905.17,2.55,1.04,852.16
2025-09-22 16:00:00+02:00,952.07,2.08,0.67,889.36
2025-09-22 17:00:00+02:00,1053.69,1.99,0.26,960.83
2025-09-22 18:00:00+02:00,1186.74,1.98,0.0,1273.3
2025-09-22 19:00:00+02:00,1296.32,1.95,0.0,1464.39
2025-09-22 20:00:00+02:00,1125.09,1.84,0.0,1647.84
2025-09-22 21:00:00+02:00,1056.04,1.64,0.0,1729.9
2025-09-22 22:00:00+02:00,947.59,1.64,0.0,1556.89
2025-09-22 23:00:00+02:00,947.47,1.64,0.0,1300.61
2025-09-23 00:00:00+02:00,933.09,1.71,0.0,1360.93
2025-09-23 01:00:00+02:00,934.44,1.71,0.0,1322.5
2025-09-23 02:00:00+02:00,986.18,1.72,0.0,1323.0
2025-09-23 03:00:00+02:00,998.05,1.71,0.0,1317.7
2025-09-23 04:00:00+02:00,996.6,1.71,0.0,1363.75
2025-09-23 05:00:00+02:00,998.63,1.71,0.0,1516.65
2025-09-23 06:00:00+02:00,1148.65,1.71,0.07,1611.67
2025-09-23 07:00:00+02:00,1321.2,2.2,0.43,1625.7
2025-09-23 08:00:00+02:00,1680.6,3.03,1.44,1451.64
2025-09-23 09:00:00+02:00,1195.67,3.94,2.8,1320.8
2025-09-23 10:00:00+02:00,1129.78,4.46,4.54,1316.78
2025-09-23 11:00:00+02:00,1063.89,4.77,5.14,1359.63
2025-09-23 12:00:00+02:00,1015.58,4.94,5.61,1341.1
2025-09-23 13:00:00+02:00,972.88,4.86,5.45,1357.27
2025-09-23 14:00:00+02:00,1002.26,4.53,4.53,1352.85
2025-09-23 15:00:00+02:00,1018.53,3.83,3.1,1412.53
2025-09-23 16:00:00+02:00,1053.07,2.81,1.6,1483.56
2025-09-23 17:00:00+02:00,1292.69,2.01,0.53,1594.64
2025-09-23 18:00:00+02:00,1652.63,1.77,0.0,1630.22
2025-09-23 19:00:00+02:00,1683.17,1.71,0.0,1689.05
2025-09-23 20:00:00+02:00,1465.91,1.71,0.0,1669.3
2025-09-23 21:00:00+02:00,1180.73,1.71,0.0,1518.7
2025-09-23 22:00:00+02:00,1101.97,1.71,0.0,1388.5
2025-09-23 23:00:00+02:00,1057.11,1.71,0.0,1290.44
2025-09-24 00:00:00+02:00,1015.95,1.77,0.0,1106.81
2025-09-24 01:00:00+02:00,1005.11,1.77,0.0,1053.57
2025-09-24 02:00:00+02:00,999.94,1.77,0.0,1068.93
2025-09-24 03:00:00+02:00,1041.61,1.77,0.0,1028.58
2025-09-24 04:00:00+02:00,1136.66,1.77,0.0,1093.9
2025-09-24 05:00:00+02:00,1346.44,1.77,0.0,1074.65
2025-09-24 06:00:00+02:00,1794.11,1.77,0.05,1036.24
2025-09-24 07:00:00+02:00,1995.67,2.01,0.3,835.38
2025-09-24 08:00:00+02:00,2042.44,2.68,1.08,583.62
2025-09-24 09:00:00+02:00,2370.44,3.53,2.38,340.5
2025-09-24 10:00:00+02:00,2336.94,4.33,4.3,195.0
2025-09-24 11:00:00+02:00,2082.89,4.84,4.8,151.93
2025-09-24 12:00:00+02:00,1961.15,4.88,4.75,183.09
2025-09-24 13:00:00+02:00,1960.61,4.67,3.99,249.11
2025-09-24 14:00:00+02:00,1933.26,4.0,2.8,343.67
2025-09-24 15:00:00+02:00,1912.9,3.19,1.6,432.49
2025-09-24 16:00:00+02:00,2336.01,2.41,0.71,538.43
2025-09-24 17:00:00+02:00,2547.06,1.88,0.18,747.82
2025-09-24 18:00:00+02:00,2472.69,1.79,0.0,1016.01
2025-09-24 19:00:00+02:00,2516.26,1.77,0.0,1323.68
2025-09-24 20:00:00+02:00,1778.87,1.77,0.0,1529.74
2025-09-24 21:00:00+02:00,1738.17,1.77,0.0,1563.4
2025-09-24 22:00:00+02:00,1560.11,1.77,0.0,1558.56
2025-09-24 23:00:00+02:00,1522.97,1.77,0.0,1548.93
2025-09-25 00:00:00+02:00,1332.56,1.9,0.0,1559.75
2025-09-25 01:00:00+02:00,1333.11,1.9,0.0,1582.24
2025-09-25 02:00:00+02:00,1344.21,1.9,0.0,1544.09
2025-09-25 03:00:00+02:00,1332.72,1.9,0.0,1603.68
2025-09-25 04:00:00+02:00,1381.08,1.9,0.0,1586.34
2025-09-25 05:00:00+02:00,1521.83,1.9,0.0,1602.09
2025-09-25 06:00:00+02:00,1791.65,1.91,0.06,1621.25
2025-09-25 07:00:00+02:00,1830.77,2.07,0.31,1619.78
2025-09-25 08:00:00+02:00,1779.92,2.77,1.06,1581.78
2025-09-25 09:00:00+02:00,1871.95,3.56,2.17,1457.24
2025-09-25 10:00:00+02:00,1887.37,4.08,4.09,1218.43
2025-09-25 11:00:00+02:00,1905.39,4.7,5.2,1122.95
2025-09-25 12:00:00+02:00,1652.8,5.0,5.87,1148.26
2025-09-25 13:00:00+02:00,1623.59,5.04,5.6,1255.11
2025-09-25 14:00:00+02:00,1625.08,4.6,4.46,1317.76
2025-09-25 15:00:00+02:00,1631.65,3.85,2.6,1249.14
2025-09-25 16:00:00+02:00,1734.44,3.06,1.38,1230.12
2025-09-25 17:00:00+02:00,1734.22,2.46,0.38,1263.2
2025-09-25 18:00:00+02:00,1778.53,2.46,0.0,1306.62
2025-09-25 19:00:00+02:00,1885.74,2.53,0.0,1433.55
2025-09-25 20:00:00+02:00,1886.09,2.19,0.0,1481.36
2025-09-25 21:00:00+02:00,1790.1,2.16,0.0,1502.1
2025-09-25 22:00:00+02:00,1477.37,2.2,0.0,1409.06
2025-09-25 23:00:00+02:00,1305.33,2.07,0.0,1397.87
2025-09-26 00:00:00+02:00,1453.31,1.63,0.0,1374.35
2025-09-26 01:00:00+02:00,1501.39,1.63,0.0,1387.58
2025-09-26 02:00:00+02:00,1520.19,1.63,0.0,1379.96
2025-09-26 03:00:00+02:00,1487.34,1.63,0.0,1395.06
2025-09-26 04:00:00+02:00,1490.6,1.63,0.0,1362.05
2025-09-26 05:00:00+02:00,1652.43,1.63,0.0,1377.01
2025-09-26 06:00:00+02:00,1839.72,1.63,0.04,1332.0
2025-09-26 07:00:00+02:00,1982.97,1.77,0.24,1329.53
2025-09-26 08:00:00+02:00,1965.85,2.32,0.85,1252.9
2025-09-26 09:00:00+02:00,2049.28,3.18,1.73,1092.89
2025-09-26 10:00:00+02:00,2262.2,4.11,3.34,756.02
2025-09-26 11:00:00+02:00,2346.1,4.59,3.94,570.98
2025-09-26 12:00:00+02:00,2579.66,4.62,4.28,516.55
2025-09-26 13:00:00+02:00,2622.64,4.64,4.15,567.93
2025-09-26 14:00:00+02:00,2561.29,3.96,3.21,551.98
2025-09-26 15:00:00+02:00,2555.64,3.13,1.3,486.62
2025-09-26 16:00:00+02:00,2619.22,2.34,0.68,521.78
2025-09-26 17:00:00+02:00,3394.31,1.73,0.18,636.66
2025-09-26 18:00:00+02:00,3309.76,1.64,0.0,741.23
2025-09-26 19:00:00+02:00,3277.6,1.63,0.0,809.47
2025-09-26 20:00:00+02:00,3280.96,1.63,0.0,842.72
2025-09-26 21:00:00+02:00,3136.67,1.63,0.0,888.88
2025-09-26 22:00:00+02:00,3084.14,1.63,0.0,718.25
2025-09-26 23:00:00+02:00,2993.73,1.63,0.0,546.18
2025-09-27 00:00:00+02:00,3138.89,1.54,0.0,402.8
2025-09-27 01:00:00+02:00,3430.53,1.54,0.0,333.38
2025-09-27 02:00:00+02:00,3431.26,1.54,0.0,255.77
2025-09-27 03:00:00+02:00,3565.7,1.54,0.0,151.94
2025-09-27 04:00:00+02:00,3582.54,1.54,0.0,98.95
2025-09-27 05:00:00+02:00,3697.2,1.54,0.0,106.35
2025-09-27 06:00:00+02:00,3469.12,1.54,0.05,121.97
2025-09-27 07:00:00+02:00,3470.81,1.62,0.27,131.86
2025-09-27 08:00:00+02:00,3450.57,1.96,1.06,151.48
2025-09-27 09:00:00+02:00,3385.58,2.84,2.36,163.2
2025-09-27 10:00:00+02:00,3165.38,3.77,4.4,114.59
2025-09-27 11:00:00+02:00,3167.56,4.25,5.4,92.49
2025-09-27 12:00:00+02:00,3181.78,4.36,6.3,78.97
2025-09-27 13:00:00+02:00,3042.52,4.28,6.39,68.71
2025-09-27 14:00:00+02:00,2984.59,3.8,5.36,71.27
2025-09-27 15:00:00+02:00,2986.15,2.98,2.79,87.85
2025-09-27 16:00:00+02:00,3221.62,2.22,1.39,123.59
2025-09-27 17:00:00+02:00,3496.28,1.67,0.25,228.5
2025-09-27 18:00:00+02:00,3456.82,1.55,0.01,381.49
2025-09-27 19:00:00+02:00,3458.93,1.54,0.0,569.3
2025-09-27 20:00:00+02:00,3280.96,1.54,0.0,739.28
2025-09-27 21:00:00+02:00,2774.65,1.54,0.0,892.61
2025-09-27 22:00:00+02:00,2442.34,1.54,0.0,1031.13
2025-09-27 23:00:00+02:00,1919.19,1.54,0.0,1095.05
2025-09-28 00:00:00+02:00,1960.93,1.54,0.0,1176.34
2025-09-28 01:00:00+02:00,1829.45,1.54,0.0,1222.36
2025-09-28 02:00:00+02:00,1822.63,1.54,0.0,1278.3
2025-09-28 03:00:00+02:00,1823.76,1.54,0.0,1242.43
2025-09-28 04:00:00+02:00,1952.93,1.54,0.0,1141.41
2025-09-28 05:00:00+02:00,2042.91,1.54,0.0,1108.63
2025-09-28 06:00:00+02:00,2193.51,1.54,0.04,1069.34
2025-09-28 07:00:00+02:00,2115.91,1.63,0.21,1040.9
2025-09-28 08:00:00+02:00,2046.86,1.99,0.82,1073.3
2025-09-28 09:00:00+02:00,2025.58,2.56,1.91,1143.04
2025-09-28 10:00:00+02:00,2188.85,3.17,3.82,887.01
2025-09-28 11:00:00+02:00,2211.06,3.55,4.59,543.53
2025-09-28 12:00:00+02:00,1876.83,3.59,5.02,456.98
2025-09-28 13:00:00+02:00,1780.15,3.59,4.86,390.25
2025-09-28 14:00:00+02:00,1778.26,3.34,4.06,437.92
2025-09-28 15:00:00+02:00,2395.49,2.69,2.3,569.43
2025-09-28 16:00:00+02:00,2543.06,2.04,1.14,761.16
2025-09-28 17:00:00+02:00,3146.12,1.61,0.2,1007.2
2025-09-28 18:00:00+02:00,3196.25,1.54,0.0,1297.45
2025-09-28 19:00:00+02:00,3150.24,1.54,0.0,1500.63
2025-09-28 20:00:00+02:00,2092.67,1.54,0.0,1423.36
2025-09-28 21:00:00+02:00,1135.09,1.54,0.0,1405.57
2025-09-28 22:00:00+02:00,948.75,1.54,0.0,1346.36
2025-09-28 23:00:00+02:00,954.47,1.54,0.0,1277.88
2025-09-29 00:00:00+02:00,979.56,1.54,0.0,1272.3
2025-09-29 01:00:00+02:00,957.53,1.54,0.0,1223.78
2025-09-29 02:00:00+02:00,973.45,1.54,0.0,1330.32
2025-09-29 03:00:00+02:00,972.88,1.54,0.0,1337.23
2025-09-29 04:00:00+02:00,974.39,1.54,0.0,1537.39
2025-09-29 05:00:00+02:00,1197.64,1.54,0.0,1668.89
2025-09-29 06:00:00+02:00,2613.33,1.54,0.04,1681.01
2025-09-29 07:00:00+02:00,2827.87,1.59,0.17,1610.34
2025-09-29 08:00:00+02:00,2794.97,1.96,0.63,1605.16
2025-09-29 09:00:00+02:00,2613.32,2.62,1.6,1587.77
2025-09-29 10:00:00+02:00,2231.13,3.32,2.97,1579.13
2025-09-29 11:00:00+02:00,2117.27,3.83,4.28,1497.68
2025-09-29 12:00:00+02:00,1629.26,4.05,5.28,1494.22
2025-09-29 13:00:00+02:00,1712.56,3.85,5.07,1593.1
2025-09-29 14:00:00+02:00,2021.02,3.64,3.86,1599.03
2025-09-29 15:00:00+02:00,2385.72,3.0,2.03,1542.95
2025-09-29 16:00:00+02:00,2593.84,2.19,1.01,1477.11
2025-09-29 17:00:00+02:00,2891.6,1.61,0.04,1373.94
2025-09-29 18:00:00+02:00,2892.6,1.55,0.0,1416.93
2025-09-29 19:00:00+02:00,2868.34,1.54,0.0,1397.64
2025-09-29 20:00:00+02:00,2798.84,1.54,0.0,1298.75
2025-09-29 21:00:00+02:00,2661.21,1.54,0.0,1273.39
2025-09-29 22:00:00+02:00,2197.38,1.54,0.0,1131.84
2025-09-29 23:00:00+02:00,1395.82,1.54,0.0,1165.94
2025-09-30 00:00:00+02:00,1249.46,9.64,0.0,1147.64
2025-09-30 01:00:00+02:00,1238.72,9.64,0.0,1116.43
2025-09-30 02:00:00+02:00,1322.36,9.65,0.0,1240.24
2025-09-30 03:00:00+02:00,1495.7,9.64,0.0,1127.0
2025-09-30 04:00:00+02:00,1693.45,9.64,0.0,1315.19
2025-09-30 05:00:00+02:00,2374.41,9.64,0.0,1266.64
2025-09-30 06:00:00+02:00,2531.91,9.64,0.01,1168.76
2025-09-30 07:00:00+02:00,3037.11,9.68,0.19,1066.91
2025-09-30 08:00:00+02:00,3002.96,10.48,0.68,885.24
2025-09-30 09:00:00+02:00,3004.53,11.32,1.67,651.9
2025-09-30 10:00:00+02:00,2975.54,12.05,3.23,460.45
2025-09-30 11:00:00+02:00,2981.19,13.01,4.15,372.55
2025-09-30 12:00:00+02:00,3074.13,13.2,4.75,363.25
2025-09-30 13:00:00+02:00,2983.01,13.21,4.62,334.42
2025-09-30 14:00:00+02:00,2996.01,12.21,3.7,325.96
2025-09-30 15:00:00+02:00,3127.99,11.45,2.05,387.11
2025-09-30 16:00:00+02:00,3127.13,10.54,0.96,421.93
2025-09-30 17:00:00+02:00,3251.24,9.73,0.04,502.55
2025-09-30 18:00:00+02:00,3322.17,9.64,0.0,626.33
2025-09-30 19:00:00+02:00,3261.11,9.64,0.0,714.45
2025-09-30 20:00:00+02:00,3079.64,9.64,0.0,796.89
2025-09-30 21:00:00+02:00,2691.64,9.64,0.0,841.62
2025-09-30 22:00:00+02:00,2625.66,9.64,0.0,785.44
2025-09-30 23:00:00+02:00,2487.14,9.64,0.0,725.86
2025-10-01 00:00:00+02:00,2376.94,9.66,0.0,670.18
2025-10-01 01:00:00+02:00,2352.45,9.66,0.0,646.09
2025-10-01 02:00:00+02:00,2349.02,9.66,0.0,643.37
2025-10-01 03:00:00+02:00,2329.04,9.66,0.0,613.32
2025-10-01 04:00:00+02:00,2330.34,9.66,0.0,514.11
2025-10-01 05:00:00+02:00,2735.16,9.66,0.0,513.71
2025-10-01 06:00:00+02:00,2698.86,9.66,0.02,519.85
2025-10-01 07:00:00+02:00,2483.57,9.68,0.24,516.88
2025-10-01 08:00:00+02:00,2492.11,10.18,0.99,487.48
2025-10-01 09:00:00+02:00,2492.47,11.74,2.34,350.38
2025-10-01 10:00:00+02:00,2492.71,12.55,4.22,237.68
2025-10-01 11:00:00+02:00,2488.45,13.04,5.06,295.42
2025-10-01 12:00:00+02:00,2517.42,13.33,5.71,303.7
2025-10-01 13:00:00+02:00,2442.38,13.47,5.52,413.68
2025-10-01 14:00:00+02:00,2447.93,12.79,4.31,460.16
2025-10-01 15:00:00+02:00,2481.25,11.89,2.13,502.94
2025-10-01 16:00:00+02:00,2481.48,10.67,1.04,453.64
2025-10-01 17:00:00+02:00,2454.09,9.75,0.05,536.45
2025-10-01 18:00:00+02:00,2443.82,9.65,0.0,713.99
2025-10-01 19:00:00+02:00,2385.04,9.66,0.0,774.26
2025-10-01 20:00:00+02:00,2417.82,9.66,0.0,935.08
2025-10-01 21:00:00+02:00,2465.01,9.66,0.0,976.52
2025-10-01 22:00:00+02:00,2438.09,9.66,0.0,940.35
2025-10-01 23:00:00+02:00,2286.41,9.66,0.0,904.66
2025-10-02 00:00:00+02:00,2118.47,8.48,0.0,972.47
