,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Energy storage
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated
2025-06-01 09:00:00+02:00,72.6725,681.475,0.0,,143.9525,4.12,2409.215,618.675,2381.1225,234.35,623.725,,268.9175,10.63
2025-06-01 10:00:00+02:00,71.445,674.565,0.0,,64.4775,4.14,2408.485,563.615,3033.935,233.52,678.7525,,281.5775,2.7775
2025-06-01 11:00:00+02:00,72.9225,670.495,0.0,,208.9375,4.1425,2354.915,539.0725,3303.565,231.7375,417.4925,,318.5875,19.855
2025-06-01 12:00:00+02:00,73.99,653.925,0.0,,582.1175,4.14,2314.4475,545.7,3932.32,222.1475,607.3225,,371.3075,8.965
2025-06-01 13:00:00+02:00,73.1275,648.0475,0.0,,602.5375,4.1425,2313.3675,563.32,4208.7375,219.75,944.9475,,439.2625,3.41
2025-06-01 14:00:00+02:00,71.7025,649.8175,0.0,,598.1575,4.1375,2311.5925,613.2175,4223.39,205.77,1364.6575,,578.995,20.125
2025-06-01 15:00:00+02:00,72.595,655.77,0.0,,569.4625,4.1425,2310.4175,585.5275,4193.94,199.1625,1328.8575,,680.565,17.7725
2025-06-01 16:00:00+02:00,71.7875,645.8575,0.0,,213.78,4.14,2359.725,564.7025,3593.5575,198.1175,1468.3175,,765.52,37.9225
2025-06-01 17:00:00+02:00,69.695,653.425,0.0,,12.29,4.14,2395.475,567.4475,2816.795,199.815,1617.625,,799.73,3.4875
2025-06-01 18:00:00+02:00,69.3275,670.3025,0.0,,9.8075,4.18,2398.34,614.6,1924.3925,199.6725,1873.09,,866.5875,15.42
2025-06-01 19:00:00+02:00,70.865,681.475,0.0,21.1575,6.1625,4.1875,2400.52,667.755,1046.9725,202.3,1941.19,,765.09,27.3175
2025-06-01 20:00:00+02:00,70.82,661.9175,0.0,503.295,,4.08,2403.6725,681.53,380.2125,202.9625,2054.5875,,625.9925,26.2775
2025-06-01 21:00:00+02:00,70.4975,666.975,0.0,515.155,,4.055,2406.3325,680.6875,53.34,204.07,1928.515,,540.275,56.1975
2025-06-01 22:00:00+02:00,71.64,707.2425,0.0,514.2625,,4.055,2407.445,731.1875,0.005,203.83,1807.4025,,528.93,35.2775
2025-06-01 23:00:00+02:00,71.5925,762.2875,0.0,521.335,,4.06,2408.915,669.3575,0.0,207.475,1572.525,,577.44,7.835
2025-06-02 00:00:00+02:00,71.2825,756.5775,0.0,7.3975,7.3725,4.055,2409.025,578.8525,0.0,208.2875,1358.7475,,522.6725,64.34
2025-06-02 01:00:00+02:00,73.1525,759.8025,0.0,,584.2525,4.06,2409.085,509.3075,0.0,209.9175,1008.055,,510.25,17.9525
2025-06-02 02:00:00+02:00,72.66,765.0875,0.0,,599.235,4.0625,2408.9575,518.8725,0.0,209.915,708.3425,,555.0375,0.0525
2025-06-02 03:00:00+02:00,75.9075,762.9175,0.0,,367.57,4.0575,2409.5375,578.085,0.0,210.62,512.975,,540.5,4.6575
2025-06-02 04:00:00+02:00,75.3925,784.59,0.0,,181.2725,4.06,2410.7075,579.995,0.0,210.1125,379.6225,,621.12,3.935
2025-06-02 05:00:00+02:00,75.4725,776.0225,0.0,0.2125,7.4175,4.06,2410.5275,606.7725,7.82,208.0075,320.27,,702.3775,1.125
2025-06-02 06:00:00+02:00,72.425,803.2225,0.0,392.2925,,4.0575,2410.9725,691.365,284.3475,207.43,235.74,,574.3325,25.8625
2025-06-02 07:00:00+02:00,69.205,805.2525,0.0,552.265,,4.035,2411.095,763.7975,1092.2825,205.495,196.52,,387.2725,17.6625
2025-06-02 08:00:00+02:00,65.7425,786.595,7.185,507.81,,1.4625,2416.145,758.0275,2129.155,195.12,142.6975,,271.025,8.6275
2025-06-02 09:00:00+02:00,64.335,782.47,0.23,17.9175,4.475,0.115,2418.37,741.6175,3033.0025,197.585,121.86,,218.8675,10.9275
2025-06-02 10:00:00+02:00,63.3875,733.915,0.0,,38.335,0.115,2415.9225,654.3975,3652.935,195.8575,59.205,,197.84,17.67
2025-06-02 11:00:00+02:00,65.4975,727.7975,0.0,,553.0375,0.12,2415.3925,605.0425,4098.035,198.795,56.01,,243.4825,21.1375
2025-06-02 12:00:00+02:00,63.75,760.955,0.0,,546.4575,0.12,2414.575,557.7575,4049.97,194.4675,22.9425,,242.2425,75.2175
2025-06-02 13:00:00+02:00,63.2675,813.675,0.0,,492.085,0.1175,2411.9,572.38,4050.355,193.78,53.955,,263.85,42.9975
2025-06-02 14:00:00+02:00,64.8475,716.4,0.0,,596.9125,0.1175,2410.06,594.5425,4226.3525,193.3375,75.465,,327.695,1.33
2025-06-02 15:00:00+02:00,63.8125,746.365,0.0,,585.3175,0.12,2410.4775,637.18,4466.795,192.345,38.095,,387.175,1.2225
2025-06-02 16:00:00+02:00,65.9325,811.075,0.0,,44.475,0.12,2411.9275,617.08,4258.44,193.91,6.3375,3.7275,324.2775,6.1275
2025-06-02 17:00:00+02:00,68.0875,907.62,0.0,0.4325,7.215,0.1175,2410.43,601.685,3418.05,196.6775,15.1975,,278.3075,36.665
2025-06-02 18:00:00+02:00,67.375,1193.0875,0.0,105.455,0.8075,0.0475,2411.005,721.6875,2448.66,196.245,71.4175,,209.395,46.62
2025-06-02 19:00:00+02:00,68.075,1375.3975,0.0,404.315,,0.0,2413.115,843.1325,1532.62,198.0975,120.755,,117.3675,11.915
2025-06-02 20:00:00+02:00,68.2425,1808.0225,0.0,586.9175,,0.0,2413.17,836.05,612.0275,197.605,191.315,,45.59,17.4625
2025-06-02 21:00:00+02:00,68.46,1833.4675,0.0,594.8225,,0.0,2413.1525,797.4775,86.3875,197.145,338.4225,,20.3725,19.14
2025-06-02 22:00:00+02:00,69.74,1768.55,0.0,518.73,,0.0,2414.285,794.415,0.0075,192.45,555.675,,21.98,4.51
2025-06-02 23:00:00+02:00,70.3225,1398.875,0.0,5.0075,0.175,0.0,2413.84,760.085,0.0,192.425,838.6525,,37.3675,10.275
2025-06-03 00:00:00+02:00,69.565,1226.02,0.0,,0.2325,0.0,2413.1,625.725,0.0,188.5725,826.8925,,79.0275,4.7175
2025-06-03 01:00:00+02:00,69.125,941.7225,0.0,,2.75,0.0,2413.2625,558.8725,0.0,181.8925,732.395,,132.685,0.1025
2025-06-03 02:00:00+02:00,71.95,798.9275,0.0,,3.3925,0.0,2414.0575,545.9575,0.0,177.1525,580.295,,240.79,38.235
2025-06-03 03:00:00+02:00,67.1175,805.01,0.0,,6.415,0.0,2410.4625,541.3475,0.0,178.55,622.065,,308.46,14.6625
2025-06-03 04:00:00+02:00,64.26,797.1375,0.0,,6.775,0.0,2400.0125,542.5225,0.0,176.6,668.765,,398.64,11.3525
2025-06-03 05:00:00+02:00,63.435,803.1775,0.0,,6.785,0.0,2401.5,562.255,19.6325,178.17,808.86,,542.2725,8.855
2025-06-03 06:00:00+02:00,64.4375,796.23,0.0,,2.39,0.0,2401.4025,666.035,331.35,193.7,929.0025,,627.365,16.74
2025-06-03 07:00:00+02:00,64.6025,800.1125,0.0,,0.26,0.0,2398.605,758.8975,959.6775,195.2625,1004.77,,658.02,1.7275
2025-06-03 08:00:00+02:00,66.0175,779.8025,6.185,,0.2525,0.0025,2396.9875,761.6,1887.625,188.065,806.9075,,578.3525,78.1625
2025-06-03 09:00:00+02:00,67.205,770.515,0.0,,0.255,0.12,2394.68,731.52,3371.655,185.3525,785.025,,614.64,26.0925
2025-06-03 10:00:00+02:00,66.485,711.01,0.0,,129.2375,0.12,2394.535,626.605,4674.56,176.9175,1022.115,,770.2175,4.7725
2025-06-03 11:00:00+02:00,65.3275,695.2125,0.0,,527.94,0.12,2406.0075,552.0875,5199.28,152.8175,1003.6875,,1330.71,4.6
2025-06-03 12:00:00+02:00,59.2975,739.1625,0.0,,605.115,0.12,2404.31,570.2225,5949.7125,138.0175,1079.235,,1373.945,5.855
2025-06-03 13:00:00+02:00,59.1775,737.925,0.0,,601.22,0.12,2401.9,643.0225,6132.44,146.57,1199.6375,,1036.94,2.96
2025-06-03 14:00:00+02:00,58.3375,735.255,0.0,,595.8175,0.12,2398.525,638.7125,5812.93,146.1375,1699.89,,1095.6925,14.865
2025-06-03 15:00:00+02:00,57.1375,744.45,0.0,,571.195,0.12,2394.8625,662.6875,4597.875,167.8925,1949.24,,1304.01,42.695
2025-06-03 16:00:00+02:00,59.525,750.1025,0.0,,37.6725,0.01,2393.535,637.165,3418.385,173.5625,2088.76,,1300.5,28.8225
2025-06-03 17:00:00+02:00,57.66,754.97,0.0,,6.4125,0.0,2395.0525,644.805,2493.7825,177.8525,2112.3125,,1126.465,28.5875
2025-06-03 18:00:00+02:00,58.665,765.0475,0.0,3.64,4.825,0.0,2395.82,776.0125,1670.8375,183.9725,2142.3075,,1082.8475,26.2175
2025-06-03 19:00:00+02:00,61.495,806.88,0.0,360.6225,,0.0,2397.39,835.7075,912.8075,183.2275,2177.24,,839.785,52.6625
2025-06-03 20:00:00+02:00,60.77,811.79,0.0,609.16,,0.0,2399.9925,838.56,292.4425,187.445,2170.035,,587.41,44.845
2025-06-03 21:00:00+02:00,56.4825,813.12,0.0,572.1525,,0.0,2402.86,816.265,34.585,191.56,2086.625,,414.705,18.355
2025-06-03 22:00:00+02:00,52.8375,817.8525,0.0,557.1625,,0.0,2404.275,776.56,0.0,195.165,1878.605,,381.7275,13.9825
2025-06-03 23:00:00+02:00,53.2675,802.4,0.0,36.9475,2.955,0.0,2405.5175,723.93,0.0,191.9075,1768.34,,334.0075,14.5575
2025-06-04 00:00:00+02:00,55.5875,697.135,0.0,,14.17,0.0,2405.7375,575.41,0.0,194.4775,1689.0925,,432.0275,16.6725
2025-06-04 01:00:00+02:00,63.715,647.7525,0.0,,595.875,0.0,2406.3525,546.155,0.0,201.63,1268.235,,520.4,46.48
2025-06-04 02:00:00+02:00,59.4375,634.495,0.0,,603.875,0.0,2405.57,553.1625,0.0,204.885,1315.7175,,622.4975,8.94
2025-06-04 03:00:00+02:00,61.7325,647.74,0.0,,599.655,0.0,2404.67,533.8325,0.0,225.425,1265.145,,657.5875,2.755
2025-06-04 04:00:00+02:00,64.3875,651.6625,0.0,,594.4325,0.0,2404.435,511.325,0.0,228.45,1217.61,,661.7925,1.62
2025-06-04 05:00:00+02:00,65.3675,668.285,0.0,0.7775,104.46,0.0,2405.265,541.35,3.965,231.0325,1239.4425,,815.13,10.9475
2025-06-04 06:00:00+02:00,65.4075,710.92,0.0,512.5925,,0.0,2405.5675,652.13,158.2925,230.3975,1047.0925,,714.1975,5.1075
2025-06-04 07:00:00+02:00,69.175,730.48,0.0,580.4725,,0.0,2393.7525,711.1575,550.605,231.93,642.3625,,574.5025,51.2125
2025-06-04 08:00:00+02:00,67.9325,852.9425,5.615,557.4525,,0.03,2394.455,768.3925,870.425,232.725,432.8125,,464.635,78.1775
2025-06-04 09:00:00+02:00,69.8875,850.515,0.0,199.3675,,0.12,2394.88,738.425,1353.455,233.2,574.35,,435.0325,12.6575
2025-06-04 10:00:00+02:00,72.2825,692.82,0.0,4.3325,2.4175,0.12,2393.7775,610.89,1966.6525,230.195,714.7925,,400.6925,3.3225
2025-06-04 11:00:00+02:00,72.055,609.535,0.0,,249.0675,0.12,2392.925,538.46,2683.8475,224.8775,852.51,,349.145,4.9225
2025-06-04 12:00:00+02:00,72.1875,611.235,0.0,,546.71,0.12,2390.905,562.4825,3484.1775,224.8375,756.0475,,339.3125,15.435
2025-06-04 13:00:00+02:00,72.7375,654.5875,0.0,,602.3675,0.12,2391.3675,633.245,3771.7025,227.455,891.3275,,314.5175,10.4725
2025-06-04 14:00:00+02:00,74.85,684.1425,0.0,,597.6075,0.12,2389.1525,616.9525,3821.445,222.445,1261.935,,415.81,4.02
2025-06-04 15:00:00+02:00,72.08,696.6875,0.0,,593.025,0.12,2402.7225,589.1075,3782.9525,226.9975,1449.7475,,522.495,10.9925
2025-06-04 16:00:00+02:00,73.9275,706.83,0.0,,236.8475,0.0925,2409.8475,582.01,3473.2075,217.635,1661.57,,552.9275,2.2175
2025-06-04 17:00:00+02:00,72.7225,806.7,0.0,,29.7225,0.0,2410.8975,636.0125,2854.425,216.8775,1822.29,,574.42,26.03
2025-06-04 18:00:00+02:00,72.1625,833.295,0.0,,9.5375,0.0,2411.095,755.2625,2126.13,220.46,1866.635,,581.5325,12.6225
2025-06-04 19:00:00+02:00,71.4825,823.48,0.0,467.025,,0.0,2410.81,786.865,1258.31,225.9075,1833.7375,,444.655,10.765
2025-06-04 20:00:00+02:00,71.5725,831.8375,0.0,606.79,,0.0,2410.6125,825.5125,471.3675,219.99,1892.32,,337.015,5.34
2025-06-04 21:00:00+02:00,71.58,836.4875,0.0,583.3875,,0.0,2413.6025,817.7775,60.07,221.785,1864.0225,,291.15,12.315
2025-06-04 22:00:00+02:00,71.18,833.79,0.0,538.3925,,0.0,2414.34,771.28,0.0,226.4525,1824.0475,,276.8525,8.02
2025-06-04 23:00:00+02:00,72.99,822.5725,0.0,5.6025,3.325,0.0,2415.3575,720.5275,0.0,225.695,1637.4925,,388.3475,19.8525
2025-06-05 00:00:00+02:00,72.6575,825.3675,0.0,,9.425,0.0,2417.045,606.2225,0.0,224.6425,1695.2325,,425.8075,10.63
2025-06-05 01:00:00+02:00,69.95,755.4975,0.0,,9.9,0.0,2417.2725,572.3925,0.0,225.6925,1790.95,,462.595,0.9725
2025-06-05 02:00:00+02:00,69.6475,823.065,0.0,,9.89,0.0,2416.5,580.115,0.0,227.0025,1637.885,,479.99,1.565
2025-06-05 03:00:00+02:00,71.555,836.1625,0.0,,576.885,0.0,2415.3825,519.14,0.0,229.6475,1666.2475,,547.54,8.28
2025-06-05 04:00:00+02:00,71.9725,829.075,0.0,,348.9425,0.0,2414.1975,479.05,0.0,230.5525,1648.82,,627.705,0.345
2025-06-05 05:00:00+02:00,73.9775,799.0825,0.0,,7.3475,0.0,2413.695,481.3475,2.375,228.6175,1468.8725,,638.71,14.7575
2025-06-05 06:00:00+02:00,72.82,798.8025,0.0,23.16,4.915,0.0,2412.9875,592.995,130.74,223.6425,1173.4175,,649.84,33.6575
2025-06-05 07:00:00+02:00,73.89,796.0175,0.0,459.435,,0.0,2412.2725,657.26,654.6375,227.4225,979.89,,642.075,43.1625
2025-06-05 08:00:00+02:00,73.0225,787.44,7.1575,389.755,,0.03,2410.45,756.135,1397.89,228.3225,978.675,,682.2875,7.905
2025-06-05 09:00:00+02:00,74.665,780.2325,0.0,22.5575,3.4575,0.12,2407.2575,687.645,2159.695,229.4725,959.0425,,1017.7,10.0975
2025-06-05 10:00:00+02:00,75.765,746.0825,0.0,,67.4425,0.12,2405.4025,583.9175,2167.3175,220.695,1476.3475,,1312.58,4.7325
2025-06-05 11:00:00+02:00,72.865,693.445,0.0,,299.2125,0.12,2406.645,518.67,1938.47,213.985,1777.4625,,1565.12,9.31
2025-06-05 12:00:00+02:00,73.9625,688.5,0.0,,607.775,0.12,2408.4675,535.165,2233.6325,221.3525,1681.5125,,1592.105,8.0175
2025-06-05 13:00:00+02:00,72.855,675.1775,0.0,,603.255,0.12,2407.52,537.085,3087.695,225.215,1453.1725,,1405.04,7.5625
2025-06-05 14:00:00+02:00,74.4825,685.8975,0.0,,598.825,0.12,2404.15,497.32,3848.8475,214.5075,1172.4675,,1390.29,2.3375
2025-06-05 15:00:00+02:00,75.18,692.485,0.0,,411.7975,0.12,2400.3,524.0625,3384.765,216.9275,1211.8875,,1512.8725,27.17
2025-06-05 16:00:00+02:00,76.67,700.975,0.0,,398.2975,0.12,2397.705,543.5425,2170.2025,223.0075,921.3725,,1541.26,43.995
2025-06-05 17:00:00+02:00,75.7925,907.0,0.0,101.6175,1.225,0.0925,2397.225,601.72,1567.165,227.7275,797.6225,,1458.36,51.9675
2025-06-05 18:00:00+02:00,75.8225,917.6325,0.0,2.3425,4.175,0.0,2396.7475,692.37,838.0875,233.1075,1339.9425,,1525.1275,9.1225
2025-06-05 19:00:00+02:00,76.69,1190.935,0.0,322.9075,,0.0,2397.2125,726.385,359.525,241.41,1357.31,,1524.515,41.615
2025-06-05 20:00:00+02:00,74.215,1141.49,0.0,349.945,,0.0,2395.89,751.9225,82.8175,240.9575,1763.2275,,1601.2075,30.485
2025-06-05 21:00:00+02:00,73.84,1145.2425,0.0,524.8625,,0.0,2397.4,748.4075,2.6175,248.63,1783.9375,,1618.4375,20.3625
2025-06-05 22:00:00+02:00,71.72,1141.995,0.0,545.5275,,0.0,2403.985,742.825,0.0,243.7375,1951.2475,,1656.965,16.5975
2025-06-05 23:00:00+02:00,72.0225,1142.3775,0.0,129.9,,0.0,2407.5775,671.9175,0.0,254.4125,1464.09,,1652.2925,20.4575
2025-06-06 00:00:00+02:00,71.825,904.1775,0.0,120.94,,0.0,2408.63,588.9275,0.0,245.7075,1526.745,,1395.8925,61.26
2025-06-06 01:00:00+02:00,71.4525,715.755,0.0,,9.5775,0.0,2408.295,520.8475,0.0,249.9,1935.0625,,1365.2775,2.57
2025-06-06 02:00:00+02:00,70.1625,713.205,0.0,,9.855,0.0,2408.3025,517.87,0.0,254.135,1469.8925,,1414.31,6.0825
2025-06-06 03:00:00+02:00,70.57,708.47,0.0,,15.4375,0.0,2408.995,505.745,0.0,260.5475,1805.725,,1345.9825,0.1525
2025-06-06 04:00:00+02:00,69.91,704.245,0.0,,402.66,0.0,2409.395,464.96,0.0,259.095,1932.5375,,1221.4175,3.7125
2025-06-06 05:00:00+02:00,70.1675,712.77,0.0,,28.4275,0.0,2409.7875,475.8675,7.6925,262.86,1829.7725,,1235.9325,7.54
2025-06-06 06:00:00+02:00,71.2075,730.715,0.0,,6.4725,0.0,2412.0975,610.86,280.3125,256.605,1697.6975,,1163.515,33.3675
2025-06-06 07:00:00+02:00,69.4875,742.1775,0.0,202.385,,0.0,2411.875,664.015,972.1425,255.8575,1694.9975,,1195.78,40.13
2025-06-06 08:00:00+02:00,70.0275,705.5025,0.605,5.83,72.8525,0.03,2413.49,742.5975,1875.1075,257.2925,1921.8525,,1200.24,14.3925
2025-06-06 09:00:00+02:00,69.0625,689.8925,4.58,,375.5175,0.12,2409.9775,675.4825,2916.95,252.87,1910.775,,1106.4875,21.1875
2025-06-06 10:00:00+02:00,68.215,699.8025,0.0,,235.02,0.1325,2409.715,544.3125,3699.0475,249.7625,1760.6025,,1292.8225,46.9925
2025-06-06 11:00:00+02:00,70.6025,677.2125,0.0,,204.335,0.6825,2414.0275,478.7825,4168.98,248.13,1816.245,,1254.1175,10.605
2025-06-06 12:00:00+02:00,71.295,675.7,0.0,,545.4575,1.515,2416.4775,467.0,4626.5175,246.4425,1783.855,,1151.2325,6.975
2025-06-06 13:00:00+02:00,70.215,669.7425,0.0,,597.9075,1.8075,2416.195,457.41,4902.175,228.0,1793.165,,1106.925,4.45
2025-06-06 14:00:00+02:00,66.61,687.2225,0.0,,453.43,1.325,2414.51,459.2175,4785.91,217.2825,1834.02,,1194.0825,5.56
2025-06-06 15:00:00+02:00,67.6675,719.9925,0.0,,334.73,0.9,2413.1575,515.105,4332.0175,216.81,1805.035,,1165.42,22.63
2025-06-06 16:00:00+02:00,72.52,709.17,0.0,,9.605,0.7425,2412.8975,597.6775,3455.13,228.5925,1816.8375,,1231.8925,31.27
2025-06-06 17:00:00+02:00,73.36,706.7275,0.0,,7.7075,1.885,2411.1175,675.9625,2318.885,232.605,1979.11,,1109.42,46.715
2025-06-06 18:00:00+02:00,74.5625,782.005,0.0,,6.67,4.5525,2410.2725,680.765,1462.4325,238.57,1940.4325,,941.645,20.275
2025-06-06 19:00:00+02:00,74.3025,865.4975,0.0,126.0575,1.67,4.5175,2408.06,728.7025,749.4325,239.0525,1930.27,,791.08,63.995
2025-06-06 20:00:00+02:00,76.2125,1091.2225,0.0,591.28,,4.48,2407.025,729.88,287.49,234.6125,2039.7675,,662.57,8.075
2025-06-06 21:00:00+02:00,76.415,1225.6775,0.0,583.7,,4.44,2406.435,707.4775,48.1475,238.31,2045.8125,,698.775,12.36
2025-06-06 22:00:00+02:00,74.4125,1233.55,0.0,579.17,,0.5275,2407.7375,736.94,0.0,242.9825,2044.245,,663.295,42.8975
2025-06-06 23:00:00+02:00,74.3025,1203.8725,0.0,264.0,,0.37,2413.0425,681.59,0.0,246.0975,2041.6825,,680.24,0.735
2025-06-07 00:00:00+02:00,73.6875,931.8325,0.0,,6.9,0.3375,2416.2125,664.6475,0.0,249.115,1946.4725,,589.28,36.5325
2025-06-07 01:00:00+02:00,73.08,835.685,0.0,,9.8575,0.305,2417.3125,617.66,0.0,245.8275,1802.135,,557.835,5.7925
2025-06-07 02:00:00+02:00,71.735,835.6225,0.0,,9.9,0.29,2417.905,553.8625,0.0,246.1625,1602.7475,,515.8425,25.9325
2025-06-07 03:00:00+02:00,73.1925,835.7325,0.0,,9.8825,0.2725,2417.4675,530.6175,0.0,245.8725,1569.2925,,515.865,0.31
2025-06-07 04:00:00+02:00,73.015,827.84,0.0,,9.8825,0.225,2418.025,529.09,0.0,255.6725,1140.0675,,479.935,1.32
2025-06-07 05:00:00+02:00,72.9625,827.6025,0.0,,9.8925,0.2225,2417.5575,537.135,0.7675,258.995,674.715,,433.58,21.8325
2025-06-07 06:00:00+02:00,71.175,871.845,0.0,,9.8925,0.1925,2418.5875,591.365,105.1375,259.3025,160.7775,,537.6475,73.84
2025-06-07 07:00:00+02:00,69.69,827.105,0.0,,9.8925,0.1825,2418.6525,606.3175,477.5525,258.8825,91.5975,,808.225,70.6625
2025-06-07 08:00:00+02:00,69.08,871.13,0.0,,9.87,0.18,2417.8075,562.4575,1049.675,259.095,139.7625,,986.455,18.485
2025-06-07 09:00:00+02:00,68.5975,745.48,0.0,,86.84,0.18,2416.8925,512.485,1947.645,253.0375,580.5175,,1023.8725,10.275
2025-06-07 10:00:00+02:00,65.65,700.63,0.0,22.6225,23.5225,0.18,2415.955,489.2225,2766.5275,239.935,896.2075,,1034.0625,10.24
2025-06-07 11:00:00+02:00,64.19,688.1725,0.0,,340.505,0.18,2416.55,496.005,2754.1,229.1125,994.115,,1059.715,29.41
2025-06-07 12:00:00+02:00,65.98,694.225,0.0,,560.505,0.18,2419.3075,527.1575,3263.17,228.495,1619.5025,,1118.3,8.2025
2025-06-07 13:00:00+02:00,66.0225,686.3925,0.0,,601.865,0.17,2419.465,499.29,4118.9125,225.9225,1687.7475,,1092.1325,6.085
2025-06-07 14:00:00+02:00,65.735,685.665,0.0,,597.4725,0.165,2418.35,516.1775,4317.4675,227.1425,1811.475,,1202.46,5.695
2025-06-07 15:00:00+02:00,65.4675,680.775,0.0,,309.24,0.155,2417.225,509.1575,3843.975,228.17,2002.035,,1194.87,10.205
2025-06-07 16:00:00+02:00,67.7925,706.06,0.0,,391.3725,0.14,2415.3225,522.4675,2668.625,227.44,2121.8025,,1315.6025,15.0275
2025-06-07 17:00:00+02:00,72.2025,745.49,0.0,43.81,98.68,0.1425,2414.6,552.045,1748.2575,243.88,1930.005,,1264.005,56.32
2025-06-07 18:00:00+02:00,71.89,927.195,0.0,327.4125,,0.14,2414.5425,701.745,1126.1275,249.125,1392.135,,955.17,84.4
2025-06-07 19:00:00+02:00,71.3025,1240.515,0.0,329.715,,0.14,2413.82,813.02,600.27,245.785,1601.8725,,674.64,20.3125
2025-06-07 20:00:00+02:00,71.6575,1230.045,0.0,558.285,,0.14,2413.7525,826.81,183.445,248.9875,1638.4175,,570.1775,36.99
2025-06-07 21:00:00+02:00,72.4925,1230.1975,0.0,583.3325,,0.14,2415.21,807.3925,16.345,251.8575,1468.475,,494.69,60.29
2025-06-07 22:00:00+02:00,74.725,1240.045,0.0,458.175,,0.14,2414.8275,779.44,0.0,256.3575,1414.5725,,684.03,20.4425
2025-06-07 23:00:00+02:00,72.225,1093.7675,0.0,,5.86,0.1425,2413.9175,711.8525,0.0,258.45,1207.605,,962.0125,4.5925
2025-06-08 00:00:00+02:00,72.05,836.29,0.0,,9.805,0.145,2416.1675,656.2875,0.0,257.2975,608.6275,,1261.705,11.5025
2025-06-08 01:00:00+02:00,72.715,735.5325,0.0,,99.965,0.155,2417.5675,630.7425,0.0,253.6025,971.89,,1427.71,5.62
2025-06-08 02:00:00+02:00,72.815,714.4375,0.0,,79.9825,0.16,2418.9225,561.22,0.0,253.1525,1395.02,,1427.6175,9.915
2025-06-08 03:00:00+02:00,71.9575,704.555,0.0,,82.4025,0.16,2418.5625,557.235,0.0,257.2625,1842.895,,1435.0925,7.4575
2025-06-08 04:00:00+02:00,71.9725,686.62,0.0,,9.925,0.16,2417.6825,551.065,0.0,251.6825,1780.2075,,1480.2175,7.89
2025-06-08 05:00:00+02:00,71.5425,685.21,0.0,,9.9325,0.1675,2419.0525,553.2125,2.9525,256.495,1709.875,,1419.01,12.88
2025-06-08 06:00:00+02:00,71.625,686.1875,0.0,,9.915,0.17,2420.03,590.1175,169.84,260.1,1735.3125,,1264.1075,30.5175
2025-06-08 07:00:00+02:00,72.1325,682.9425,0.0,,9.94,0.1775,2419.1925,629.55,650.4825,258.73,1731.3375,,1133.72,12.805
2025-06-08 08:00:00+02:00,70.175,678.9275,0.0,,9.615,0.215,2418.8725,582.4975,1169.5375,255.6125,1904.3225,,1166.9475,15.895
2025-06-08 09:00:00+02:00,70.36,683.3625,0.0,138.76,,0.18,2418.425,532.3675,1724.3425,250.4975,1739.225,,1395.7675,9.69
2025-06-08 10:00:00+02:00,64.6125,682.8025,0.0,0.44,5.135,0.1825,2417.995,488.775,2711.1725,234.8425,1736.1375,,1600.425,17.4375
2025-06-08 11:00:00+02:00,62.8625,679.775,0.0,,13.4225,0.18,2416.505,454.8625,3954.6575,224.965,1692.1125,,1507.44,0.3025
2025-06-08 12:00:00+02:00,62.475,679.845,0.0,,598.8,0.2025,2365.585,462.3375,4983.3625,218.305,1707.625,,1552.49,8.965
2025-06-08 13:00:00+02:00,65.255,679.32,0.0,,604.68,0.25,2322.29,475.2625,5417.8025,221.0425,1684.05,,1517.94,5.37
2025-06-08 14:00:00+02:00,65.5025,678.7375,0.0,,600.5825,0.3275,2322.9125,531.76,5422.075,224.3175,1352.1725,,1422.2175,6.42
2025-06-08 15:00:00+02:00,63.845,680.4475,0.0,,595.995,0.4325,2324.4,539.2325,4997.045,223.2975,989.67,,1453.8625,25.7025
2025-06-08 16:00:00+02:00,58.39,676.3,0.0,,589.8225,0.4775,2325.4425,591.525,4378.32,224.7725,840.6875,,1313.2025,5.3075
2025-06-08 17:00:00+02:00,59.69,675.165,0.0,,116.8025,3.8775,2367.7875,613.47,3345.78,240.7225,776.48,,1140.9725,12.5025
2025-06-08 18:00:00+02:00,60.31,696.19,0.0,,9.695,4.4475,2415.5375,562.0075,2237.805,248.1275,883.925,,1020.59,5.0025
2025-06-08 19:00:00+02:00,59.6625,693.465,0.0,,9.75,4.46,2413.11,658.0975,1376.4225,251.495,731.9325,,743.4675,20.43
2025-06-08 20:00:00+02:00,58.4475,706.5275,0.0,96.01,3.4225,4.4575,2413.735,696.4925,550.3,250.5675,1129.5975,,379.6,14.6625
2025-06-08 21:00:00+02:00,57.985,730.1375,0.0,501.9925,,4.4575,2413.9775,671.8825,82.5375,250.75,1378.89,,298.5575,20.2725
2025-06-08 22:00:00+02:00,57.93,733.79,0.0,563.035,,4.375,2414.9725,730.1,0.0,255.07,1595.8775,,401.6275,18.185
2025-06-08 23:00:00+02:00,59.2475,713.3875,0.0,385.555,,0.48,2412.6,649.175,0.0,255.0025,1587.0625,,598.925,32.89
